Token 	Tags Validés
klatno 	 ADV 
u 	 PRP 
srcu 	 NOM:com 
stvari 	 NOM:com 
prignječenih 	 ADJ 
zaboravom 	 NOM:com 
, 	 PUN 
nepostojećih 	 ADJ 
takoreći 	PAR
, 	 PUN 
jezivo 	 ADV 
i 	 KON:COOR 
okrutno 	 ADV 
svedenih 	 ADJ 
na 	 PRP 
mrlje 	 NOM:com 
i 	 KON:COOR 
okruženih 	 ADJ 
ljubičastim 	 ADJ 
oreolom 	 NOM:com 
. 	 SENT 
 	  
Slike 	 NOM:com 
na 	 PRP 
zidu 	 NOM:com 
, 	 PUN 
pod 	 PRP 
staklom 	 NOM:com 
, 	 PUN 
anđeo 	 NOM:com 
- 	 PUN 
čuvar 	 NOM:com 
nad 	 PRP 
našim 	 ADJ:POS 
krevetom 	 NOM:com 
, 	 PUN 
nahtkasne 	NOM:com
, 	 PUN 
zev 	NOM:com
prazne 	 ADJ 
vaze 	 NOM:com 
: 	 PUN 
sve 	 ADJ:IND 
je 	VER
to 	 PRO:DEM 
sad 	 ADV 
samo 	 ADV 
jedna 	 ADJ:IND 
golema 	 ADJ 
, 	 PUN 
teška 	 ADJ 
praznina 	 NOM:com 
bez 	 PRP 
smisla 	 NOM:com 
, 	 PUN 
čak 	 ADV 
i 	 KON:COOR 
bez 	 PRP 
sna 	 NOM:com 
, 	 PUN 
jer 	 KON:SUB 
se 	 PRO:REF 
u 	 PRP 
sumraku 	 NOM:com 
jedva 	 ADV 
nazire 	 VER 
mesto 	 NOM:com 
na 	 PRP 
kome 	 PRO:REL 
se 	 PRO:REF 
nalaze 	 VER 
i 	 KON:COOR 
ja 	 PRO:PER 
ih 	 PRO:PER 
, 	 PUN 
zapravo 	 ADV 
, 	 PUN 
samo 	 ADV 
naslućujem 	 VER 
po 	 PRP 
sećanju 	 NOM:com 
koje 	 PRO:REL 
datira 	 VER 
od 	 PRP 
juče 	ADV
, 	 PUN 
a 	 KON:COOR 
kao 	 KON:SUB 
da 	 KON:SUB 
je 	 VER 
od 	 PRP 
tako 	 ADV 
davno 	 ADV 
. 	 SENT 
 	  
I 	 KON:COOR 
dok 	 KON:SUB 
prisustvo 	 NOM:com 
moje 	 ADJ:POS 
majke 	 NOM:com 
i 	 KON:COOR 
moje 	 ADJ:POS 
sestre 	 NOM:com 
osećam 	 VER 
kao 	 KON:SUB 
život 	 NOM:com 
, 	 PUN 
mada 	 KON:SUB 
ne 	 PAR 
čujem 	 VER 
njino 	ADJ:POS
disanje 	 NOM:com 
, 	 PUN 
dotle 	 ADV 
smrt 	 NOM:com 
stvari 	 NOM:com 
u 	 PRP 
toj 	 ADJ:DEM 
noći 	 NOM:com 
osećam 	 VER 
skoro 	 ADV 
opipljivo 	 ADV 
, 	 PUN 
sa 	 PRP 
nekom 	 ADJ:IND 
bolnom 	 ADJ 
težinom 	 NOM:com 
, 	 PUN 
jer 	 KON:SUB 
to 	 PRO:DEM 
je 	 VER 
samo 	 ADV 
jedan 	PRO:NUM
od 	 PRP 
dokaza 	 NOM:com 
više 	 ADV:KOM 
za 	 PRP 
postojanje 	 NOM:com 
smrti 	 NOM:com 
i 	 KON:COOR 
ja 	 PRO:PER 
svoju 	 ADJ:POS 
smrt 	 NOM:com 
počinjem 	 VER 
da 	 KON:SUB 
identifikujem 	 VER 
sa 	 PRP 
zaboravom 	 NOM:com 
u 	 PRP 
kakav 	 ADJ:REL 
utanjaju 	 VER 
stvari 	 NOM:com 
prekonoć 	ADV
, 	 PUN 
pa 	 KON:COOR 
me 	 PRO:PER 
obuzima 	 VER 
drhtavica 	 NOM:com 
sažaljenja 	 NOM:com 
nad 	 PRP 
sudbinom 	 NOM:com 
sveta 	 NOM:com 
. 	 SENT 
 	  
Kao 	 KON:SUB 
jedina 	 ADJ 
uteha 	 NOM:com 
, 	 PUN 
kao 	 KON:SUB 
jedini 	 ADJ 
znak 	 NOM:com 
pobede 	NOM:com
nad 	 PRP 
ništavilom 	 NOM:com 
, 	 PUN 
ukazuje 	 VER 
mi 	 PRO:PER 
se 	 PRO:REF 
, 	 PUN 
prvo 	 ADV 
kao 	 KON:SUB 
zvuk 	 NOM:com 
, 	 PUN 
a 	 KON:COOR 
zatim 	 ADV 
kao 	 KON:SUB 
neznatan 	 ADJ 
metalni 	 ADJ 
sjaj 	 NOM:com 
, 	 PUN 
malo 	 ADV 
okruglo 	 ADJ 
srce 	 NOM:com 
časovnika 	 NOM:com 
koji 	 PRO:REL 
se 	 PRO:REF 
herojski 	 ADJ 
opire 	 VER 
smrti 	 NOM:com 
, 	 PUN 
noći 	 NOM:com 
i 	 KON:COOR 
vremenu 	 NOM:com 
, 	 PUN 
pa 	 KON:COOR 
pokušavam 	 VER 
da 	 KON:SUB 
njegovu 	 ADJ:POS 
pobedu 	 NOM:com 
uzdignem 	 VER 
do 	 PRP 
sveopšteg 	 ADJ 
trijumfa 	 NOM:com 
, 	 PUN 
da 	 KON:SUB 
njegovo 	 ADJ:POS 
srce 	 NOM:com 
smestim 	 VER 
u 	 PRP 
mrtvo 	ADJ
telo 	 NOM:com 
noći 	 NOM:com 
kako 	 KON:SUB 
bih 	 VER:AUX 
je 	 PRO:PER 
oživeo 	 VER 
i 	 KON:COOR 
uzdigao 	 VER 
iznad 	 PRP 
razneženosti 	 NOM:com 
i 	 KON:COOR 
osećanja 	 NOM:com 
poraza 	 NOM:com 
, 	 PUN 
naslanjam 	 VER 
uvo 	 ADV 
na 	 PRP 
zvučnu 	 ADJ 
dasku 	 NOM:com 
mrtve 	 ADJ 
nahtkasne 	 ADJ 
i 	 KON:COOR 
čujem 	 VER 
kako 	 KON:SUB 
ona 	 PRO:PER 
treperi 	 VER 
, 	 PUN 
kako 	 KON:SUB 
joj 	 PRO:PER 
udara 	 VER 
kucavica 	 NOM:com 
ispod 	 PRP 
grla 	 NOM:com 
kao 	 KON:SUB 
u 	 PRP 
guštera 	 NOM:com 
, 	 PUN 
naprežem 	 VER 
oči 	 NOM:com 
da 	 KON:SUB 
nazrem 	 VER 
dalekosežne 	 ADJ 
posledice 	 NOM:com 
ove 	 ADJ:DEM 
pobede 	NOM:com
i 	 KON:COOR 
već 	 ADV 
mi 	 PRO:PER 
se 	 PRO:REF 
čini 	 VER 
da 	 KON:SUB 
vidim 	 VER 
narandžastu 	ADJ
boju 	 NOM:com 
na 	 PRP 
krilima 	 NOM:com 
anđela 	 NOM:com 
- 	 PUN 
čuvara 	 NOM:com 
, 	 PUN 
pa 	 KON:COOR 
, 	 PUN 
nošen 	 ADJ 
fantazmama 	 NOM:com 
, 	 PUN 
naduvavam 	 VER 
tu 	 ADV 
pobedu 	NOM:com
do 	 PRP 
sveopšteg 	 ADJ 
trijumfa 	 NOM:com 
boja 	 NOM:com 
i 	 KON:COOR 
svetlosti 	 NOM:com 
koja 	 PRO:REL 
počinje 	 VER 
da 	 KON:SUB 
nasrće 	 VER 
sa 	 PRP 
svih 	 ADJ:IND 
strana 	 NOM:com 
, 	 PUN 
da 	 KON:SUB 
izlazi 	 VER 
iz 	 PRP 
okvira 	 NOM:com 
slika 	 NOM:com 
, 	 PUN 
da 	 KON:SUB 
niče 	 VER 
u 	 PRP 
vidu 	 NOM:com 
velikih 	 ADJ 
razbuktalih 	 ADJ 
ruža 	 NOM:com 
sa 	 PRP 
Anine 	ADJ
haljine 	 NOM:com 
okačene 	 ADJ 
na 	 PRP 
vratima 	 NOM:com 
ormara 	 NOM:com 
. 	 SENT 
 	
Sa 	 PRP 
dolaskom 	 NOM:com 
zore 	 NOM:com 
, 	 PUN 
svestan 	 ADJ 
pobede 	 NOM:com 
, 	 PUN 
skoro 	 ADV 
radosno 	 ADJ 
iznenađen 	 ADJ 
životom 	 NOM:com 
koji 	 PRO:REL 
se 	 PRO:REF 
budi 	 VER 
u 	 PRP 
stvarima 	 NOM:com 
i 	 KON:COOR 
u 	 PRP 
meni 	 PRO:PER 
, 	 PUN 
nastavljam 	 VER 
da 	 KON:SUB 
spavam 	 VER 
svoj 	 ADJ:POS 
pravi 	ADJ
i 	 KON:COOR 
jedini 	 ADJ 
san 	 NOM:com 
, 	 PUN 
san 	 NOM:com 
u 	 PRP 
kome 	 PRO:REL 
nema 	 VER 
iznenađenja 	 NOM:com 
ni 	 KON:COOR 
poraza 	 NOM:com 
. 	 SENT 
 	  
Kolins 	 NOM:NAM 
pritrča 	 VER 
stolu 	 NOM:com 
, 	 PUN 
upali 	 VER 
lampu 	 NOM:com 
i 	 KON:COOR 
prinese 	 VER 
je 	PRO:PER
. 	 SENT 
 	  
Ventvort 	NOM:NAM
i 	 KON:COOR 
Lujza 	 NOM:NAM 
za 	 PRP 
to 	 ADJ:DEM 
vreme 	 NOM:com 
su 	VER:AUX
podigli 	VER
mulatkinju 	 NOM:com 
. 	 SENT 
 	  
Oči 	 NOM:com 
su 	 VER:AUX 
joj 	 PRO:PER 
bile 	 VER:AUX 
zaklopljene 	 VER 
, 	 PUN 
a 	 KON:COOR 
disanje 	 NOM:com 
joj 	 PRO:PER 
je 	 VER:AUX 
sve 	 ADV 
više 	 ADV:KOM 
slabilo 	 VER 
. 	 SENT 
 	  
Kolins 	 NOM:NAM 
podiže 	 VER 
lampu 	 NOM:com 
visoko 	 ADV 
iznad 	 PRP 
sebe 	 PRO:PER 
i 	 KON:COOR 
osmotri 	 VER 
devojku 	 NOM:com 
. 	 SENT 
 	  
U 	 PRP 
rukama 	 NOM:com 
je 	 VER:AUX 
stiskala 	 VER 
jednu 	 ADJ:IND 
malecnu 	 ADJ 
ampulu 	 NOM:com 
. 	 SENT 
 	  
Na 	 PRP 
usnama 	 NOM:com 
je 	 VER:AUX 
imala 	 VER 
nekoliko 	 ADV 
sićušnih 	 ADJ 
zrna 	NOM:com
praška 	 NOM:com 
. 	 SENT 
 	  
( 	 PUN 
Glava 	 NOM:com 
XXXIII 	 NUM 
) 	 PUN 
« 	 PUN:cit 
Vetar 	 NOM:com 
! 	 SENT 
 	  
Vetar 	 NOM:com 
! 	 SENT 
 	  
» 	 PUN:cit 
povikaše 	 VER 
na 	 PRP 
palubi 	 NOM:com 
. 	 SENT 
 	  
« 	 PUN:cit 
Najzad 	 ADV 
! 	 SENT 
 	  
» 	 PUN:cit 
pomisli 	 VER 
s 	 PRP 
radošću 	 NOM:com 
Ventvort 	 NOM:NAM 
. 	 SENT 
 	  
« 	 PUN:cit 
Najzad 	 ADV 
, 	 PUN 
kraj 	 NOM:com 
je 	VER
zatišju 	NOM:com
vetrova 	 NOM:com 
. 	 SENT 
 	  
» 	 PUN:cit 
Bilo 	 VER 
je 	 VER:AUX 
to 	 PRO:DEM 
jednog 	 ADJ:IND 
jutra 	 NOM:com 
, 	 PUN 
na 	 PRP 
neke 	 ADJ:IND 
dve 	 NUM:CAR 
nedelje 	 NOM:com 
posle 	 PRP 
Marcijine 	ADJ
smrti 	 NOM:com 
. 	 SENT 
 	  
Sedeo 	 VER 
je 	 VER:AUX 
sa 	 PRP 
svojom 	 ADJ:POS 
devojkom 	 NOM:com 
i 	 KON:COOR 
sa 	 PRP 
Saterlandom 	NOM:NAM
na 	 PRP 
verandi 	 NOM:com 
i 	 KON:COOR 
gledao 	 VER 
je 	 VER:AUX 
more 	 NOM:com 
, 	 PUN 
veliko 	 ADJ 
svetlo 	ADJ
more 	 NOM:com 
koje 	 PRO:REL 
je 	 VER:AUX 
ovde 	 ADV 
- 	 PUN 
onde 	 ADV 
počelo 	 VER 
da 	 KON:SUB 
se 	 PRO:REF 
talasasto 	 ADV 
nabira 	 VER 
. 	 SENT 
 	  
. 	 SENT 
 	  
. 	 SENT 
 	  
Čuo 	 VER 
sam 	 VER:AUX 
zapljuskivanje 	 NOM:com 
talasa 	 NOM:com 
negde 	 ADV:IND 
o 	 PRP 
božanstvene 	 ADJ 
obale 	 NOM:com 
dalekih 	 ADJ 
kontinenata 	 NOM:com 
, 	 PUN 
Tahitija 	 NOM:NAM 
, 	 PUN 
Malaje 	 NOM:NAM 
, 	 PUN 
Japana 	 NOM:NAM 
, 	 PUN 
preda 	 PRP 
mnom 	 PRO:PER 
je 	 VER:AUX 
stajala 	 VER 
kao 	 KON:SUB 
bujno 	 ADV 
rascvetana 	 ADJ 
ruža 	 NOM:com 
istorija 	 NOM:com 
sveta 	 NOM:com 
, 	 PUN 
avantura 	 NOM:com 
dostupna 	 ADJ 
samo 	 ADV 
najsmelijima 	 NOM:com 
, 	 PUN 
velika 	 ADJ 
, 	 PUN 
večna 	 ADJ 
istorija 	 NOM:com 
sveta 	 NOM:com 
, 	 PUN 
čije 	 ADJ:REL 
se 	 PRO:REF 
jedno 	 ADJ:IND 
poglavlje 	 NOM:com 
upravo 	 ADV 
zbilo 	 VER 
– 	 PUN 
veličanstveni 	 ADJ 
hepiend 	 NOM:com 
ljubavi 	 NOM:com 
. 	 SENT 
 	  
Biserne 	 ADJ 
školjke 	 NOM:com 
, 	 PUN 
mulatkinje 	 NOM:com 
, 	 PUN 
koralni 	 ADJ 
sprudovi 	 NOM:com 
, 	 PUN 
kokosov 	 ADJ 
orah 	 NOM:com 
, 	 PUN 
egzotična 	 ADJ 
flora 	 NOM:com 
i 	 KON:COOR 
fauna 	 NOM:com 
, 	 PUN 
sve 	 ADJ:IND 
su 	 VER:AUX 
to 	 PRO:DEM 
bile 	 VER 
božanske 	 ADJ 
tvorevine 	 NOM:com 
krojene 	 ADJ 
po 	 PRP 
meri 	 NOM:com 
mog 	 ADJ:POS 
sna 	 NOM:com 
, 	 PUN 
njihove 	 ADJ:POS 
sam 	 VER:AUX 
boje 	 NOM:com 
i 	 KON:COOR 
oblike 	 NOM:com 
, 	 PUN 
i 	 KON:COOR 
njihove 	 ADJ:POS 
mirise 	 NOM:com 
pogotovu 	 ADV 
, 	 PUN 
znao 	 VER 
da 	 KON:SUB 
dočaram 	 VER 
sebi 	 PRO:PER 
s 	 PRP 
tolikom 	ADJ:DEM
tačnošću 	 NOM:com 
da 	 KON:SUB 
bi 	 VER:AUX 
original 	 NOM:com 
mogao 	 VER 
samo 	 ADV 
da 	 KON:SUB 
izgubi 	 VER 
, 	 PUN 
kao 	 KON:SUB 
za 	 PRP 
slepca 	 NOM:com 
koji 	 PRO:REL 
je 	 VER:AUX 
progledao 	 VER 
, 	 PUN 
svu 	 ADJ:IND 
svoju 	 ADJ:POS 
vrednost 	 NOM:com 
u 	 PRP 
mojim 	 ADJ:POS 
očima 	 NOM:com 
, 	 PUN 
jer 	 KON:SUB 
ja 	 PRO:PER 
sam 	 VER:AUX 
stvarao 	 VER 
u 	 PRP 
svojoj 	 ADJ:POS 
mašti 	 NOM:com 
samo 	 ADV 
kvintesencije 	 NOM:com 
boja 	 NOM:com 
, 	 PUN 
ukusa 	 NOM:com 
i 	 KON:COOR 
mirisa 	 NOM:com 
, 	 PUN 
stvarao 	 VER 
sam 	 VER:AUX 
idealne 	 ADJ 
uzorke 	 NOM:com 
flore 	 NOM:com 
i 	 KON:COOR 
faune 	 NOM:com 
, 	 PUN 
vraćao 	 VER 
sam 	 VER:AUX 
se 	 PRO:REF 
iskustvu 	 NOM:com 
svog 	 ADJ:POS 
sna 	 NOM:com 
i 	 KON:COOR 
svoje 	 ADJ:POS 
biblijske 	 ADJ 
lektire 	 NOM:com 
, 	 PUN 
do 	 PRP 
Noja 	 NOM:NAM 
. 	 SENT 
 	  
Blažena 	 ADJ 
podela 	NOM:com
sveta 	 NOM:com 
na 	 PRP 
zle 	 NOM:com 
i 	 KON:COOR 
dobre 	 NOM:com 
! 	 SENT 
 	  
Moji 	 ADJ:POS 
junaci 	 NOM:com 
, 	 PUN 
kojima 	 PRO:REL 
bih 	 VER:AUX 
katkad 	 ADV 
progledao 	 VER 
kroz 	 PRP 
prste 	 NOM:com 
, 	 PUN 
opraštao 	 VER 
im 	 PRO:PER 
poneku 	 ADJ 
nesmotrenost 	 NOM:com 
i 	 KON:COOR 
bio 	 VER 
pristrastan 	 ADJ 
prema 	 PRP 
njihovim 	 ADJ:POS 
ljubavnim 	 ADJ 
avanturama 	 NOM:com 
, 	 PUN 
dobijali 	 VER 
bi 	 VER:AUX 
, 	 PUN 
pri 	 PRP 
kraju 	 NOM:com 
romana 	 NOM:com 
, 	 PUN 
posle 	 PRP 
opasnih 	 ADJ 
pothvata 	 NOM:com 
, 	 PUN 
nagradu 	 NOM:com 
neba 	 NOM:com 
u 	 PRP 
vidu 	 NOM:com 
božanskog 	 ADJ 
ploda 	 NOM:com 
neke 	 ADJ:IND 
mulatkinje 	 NOM:com 
sa 	 PRP 
usnama 	 NOM:com 
napuklim 	 ADJ 
kao 	 KON:SUB 
nar 	 NOM:com 
ili 	 KON:COOR 
neke 	 ADJ:IND 
devojke 	 NOM:com 
bele 	 ADJ 
kože 	 NOM:com 
( 	 PUN 
sa 	 PRP 
pegama 	 NOM:com 
na 	 PRP 
nosu 	 NOM:com 
) 	 PUN 
koja 	 PRO:REL 
bi 	 VER:AUX 
savijala 	 VER 
ruke 	 NOM:com 
poput 	 PRP 
ljiljana 	 NOM:com 
oko 	 PRP 
pravednikova 	 NOM:com 
vrata 	 NOM:com 
. 	 SENT 
 	  
Poražen 	 ADJ 
rigoroznošću 	 NOM:com 
biblijskih 	 ADJ 
priča 	 NOM:com 
, 	 PUN 
svestan 	 ADJ 
svoje 	 ADJ:POS 
nemoći 	 NOM:com 
da 	 KON:SUB 
se 	 PRO:REF 
pridržavam 	 VER 
svih 	 ADJ:IND 
deset 	 NUM:CAR 
Božjih 	 ADJ 
zapovesti 	 NOM:com 
, 	 PUN 
od 	 PRP 
rođenja 	 NOM:com 
pod 	 PRP 
žigom 	 NOM:com 
praroditeljskog 	 ADJ 
greha 	 NOM:com 
, 	 PUN 
namučen 	 ADJ 
katehizisom 	 NOM:com 
, 	 PUN 
koji 	 PRO:REL 
mi 	 PRO:PER 
iz 	 PRP 
stranice 	 NOM:com 
u 	 PRP 
stranicu 	 NOM:com 
dokazuje 	 VER 
moju 	 ADJ:POS 
grešnost 	 NOM:com 
, 	 PUN 
moj 	 ADJ:POS 
pad 	 NOM:com 
, 	 PUN 
neminovnost 	 NOM:com 
moga 	 ADJ:POS 
pada 	 NOM:com 
i 	 KON:COOR 
izvesnost 	 NOM:com 
mog 	 ADJ:POS 
pakla 	 NOM:com 
, 	 PUN 
ja 	 PRO:PER 
se 	 PRO:REF 
predajem 	 VER 
svojim 	 ADJ:POS 
romanima 	 NOM:com 
kao 	 KON:SUB 
što 	 KON:SUB 
se 	 PRO:REF 
predajem 	 VER 
grešnim 	 ADJ 
mislima 	 NOM:com 
, 	 PUN 
koje 	 PRO:REL 
ne 	 PAR 
mogu 	 VER 
da 	 KON:SUB 
oteram 	 VER 
, 	 PUN 
a 	 KON:COOR 
koje 	 PRO:REL 
su 	VER
, 	 PUN 
merene 	 ADJ 
strogim 	 ADJ 
, 	 PUN 
drakonskim 	 ADJ 
zakonima 	 NOM:com 
poslednjeg 	 ADJ 
suda 	 NOM:com 
, 	 PUN 
ipak 	 ADV 
manje 	 ADV:KOM 
grešne 	 ADJ 
od 	 PRP 
dela 	 NOM:com 
, 	 PUN 
od 	 PRP 
postupaka 	 NOM:com 
. 	 SENT 
 	  
Otimam 	 VER 
iz 	 PRP 
romana 	 NOM:com 
mora 	 NOM:com 
, 	 PUN 
kopna 	 NOM:com 
, 	 PUN 
nebesa 	 NOM:col 
, 	 PUN 
ljubavi 	 NOM:com 
. 	 SENT 
 	  
O 	 INT 
, 	 PUN 
živote 	 NOM:com 
, 	 PUN 
o 	 INT 
, 	 PUN 
svete 	NOM:com
, 	 PUN 
o 	 INT 
, 	 PUN 
slobodo 	 NOM:com 
! 	 SENT 
 	  
O 	 INT 
, 	 PUN 
oče 	 NOM:com 
moj 	 ADJ:POS 
! 	 SENT 
 	  
Jedne 	 ADJ:IND 
jesenje 	 ADJ 
večeri 	 NOM:com 
( 	 PUN 
neka 	 ADJ:IND 
čitalac 	 NOM:com 
dozvoli 	 VER 
da 	 KON:SUB 
taj 	 ADJ:DEM 
događaj 	 NOM:com 
izdvojimo 	 VER 
) 	 PUN 
, 	 PUN 
jedne 	 ADJ:IND 
sasvim 	 ADV 
obične 	 ADJ 
jesenje 	 ADJ 
večeri 	 NOM:com 
( 	 PUN 
bilo 	 VER 
mi 	 PRO:PER 
je 	 VER:AUX 
jedanaest 	 NUM:CAR 
godina 	 NOM:com 
) 	 PUN 
, 	 PUN 
bez 	 PRP 
ikakve 	 ADJ:IND 
pripreme 	 NOM:com 
, 	 PUN 
bez 	 PRP 
najave 	 NOM:com 
, 	 PUN 
bez 	 PRP 
nebeskih 	 ADJ 
znakova 	 NOM:com 
, 	 PUN 
začuđujuće 	ADV
jednostavno 	 ADV 
banula 	 VER 
je 	 VER:AUX 
u 	 PRP 
našu 	 ADJ:POS 
kuću 	 NOM:com 
Euterpa 	 NOM:NAM 
, 	 PUN 
muza 	 NOM:com 
lirske 	 ADJ 
poezije 	 NOM:com 
. 	 SENT 
 	  
To 	 PRO:DEM 
je 	 VER:AUX 
bio 	 VER 
jedini 	 ADJ 
veliki 	 ADJ 
događaj 	 NOM:com 
te 	 ADJ:DEM 
sezone 	 NOM:com 
, 	 PUN 
jedina 	 ADJ 
svetlost 	 NOM:com 
u 	 PRP 
statusu 	 NOM:com 
kvo 	 NOM:com 
te 	 ADJ:DEM 
mutne 	 ADJ 
jeseni 	 NOM:com 
. 	 SENT 
 	  
Ležao 	 VER 
sam 	 VER:AUX 
na 	 PRP 
drvenom 	 ADJ 
sanduku 	 NOM:com 
u 	 PRP 
kuhinji 	 NOM:com 
, 	 PUN 
pokriven 	 VER 
ćebetom 	 NOM:com 
preko 	 PRP 
glave 	 NOM:com 
, 	 PUN 
očajnički 	 ADJ 
rešen 	 VER 
da 	 KON:SUB 
prespavam 	 VER 
jesenju 	ADJ
dosadu 	 NOM:com 
i 	 KON:COOR 
da 	 KON:SUB 
savladam 	 VER 
svoju 	 ADJ:POS 
glad 	 NOM:com 
stoičkim 	 ADJ 
razmišljanjem 	 NOM:com 
o 	 PRP 
budućnosti 	 NOM:com 
, 	 PUN 
o 	 PRP 
ljubavi 	 NOM:com 
. 	 SENT 
 	  
Glad 	 NOM:com 
rodi 	 VER 
istančanost 	 NOM:com 
, 	 PUN 
istančanost 	 NOM:com 
rodi 	 VER 
ljubav 	 NOM:com 
, 	 PUN 
ljubav 	 NOM:com 
rodi 	 VER 
poeziju 	 NOM:com 
. 	 SENT 
 	  
A 	 KON:COOR 
ta 	 ADJ:DEM 
moja 	 ADJ:POS 
vrlo 	 ADV 
neodređena 	 ADJ 
predstava 	 NOM:com 
o 	 PRP 
ljubavi 	 NOM:com 
i 	 KON:COOR 
o 	 PRP 
budućnosti 	 NOM:com 
pretvarala 	 VER 
se 	 PRO:REF 
u 	 PRP 
sjajnu 	ADJ
, 	 PUN 
žarkim 	 ADJ 
bojama 	 NOM:com 
iscrtanu 	 ADJ 
mapu 	 NOM:com 
sveta 	 NOM:com 
( 	 PUN 
dodatak 	 NOM:com 
uz 	 PRP 
očevu 	 ADJ 
knjigu 	 NOM:com 
) 	 PUN 
, 	 PUN 
u 	 PRP 
nedostižnost 	 NOM:com 
, 	 PUN 
u 	 PRP 
očaj 	 NOM:com 
. 	 SENT 
 	  
Putovati 	 VER 
! 	 SENT 
 	  
Voleti 	 VER 
! 	 SENT 
 	  
O 	 INT 
, 	 PUN 
Afriko 	 NOM:NAM 
, 	 PUN 
o 	 INT 
, 	 PUN 
Azijo 	 NOM:NAM 
, 	 PUN 
o 	 INT 
, 	 PUN 
daljino 	NOM:com
, 	 PUN 
o 	 INT 
, 	 PUN 
živote 	 NOM:com 
moj 	 ADJ:POS 
! 	 SENT 
 	  
Zažmurio 	 VER 
sam 	 VER:AUX 
. 	 SENT 
 	  
Ispod 	 PRP 
čvrsto 	 ADV 
, 	 PUN 
do 	 PRP 
bola 	 NOM:com 
stisnutih 	 ADJ 
kapaka 	 NOM:com 
siva 	ADJ
se 	 PRO:REF 
realnost 	 NOM:com 
sukobila 	 VER 
sa 	 PRP 
ognjem 	 NOM:com 
fantazija 	 NOM:com 
i 	 KON:COOR 
buknula 	 VER 
rujnim 	 ADJ 
sjajem 	 NOM:com 
. 	 SENT 
 	  
Zatim 	 ADV 
se 	 PRO:REF 
prelila 	 VER 
u 	 PRP 
žuto 	NOM:com
, 	 PUN 
u 	 PRP 
plavo 	 NOM:com 
, 	 PUN 
i 	 KON:COOR 
ljubičasto 	NOM:com
. 	 SENT 
 	  
Nebesa 	 NOM:col 
se 	 PRO:REF 
otvoriše 	 VER 
, 	 PUN 
samo 	 ADV 
za 	 PRP 
trenutak 	 NOM:com 
, 	 PUN 
zasviraše 	 VER 
fanfare 	 NOM:com 
, 	 PUN 
i 	 KON:COOR 
ja 	 PRO:PER 
ugledah 	 VER 
gologuze 	 ADJ 
anđelčiće 	 NOM:com 
koji 	 PRO:REL 
su 	 VER:AUX 
, 	 PUN 
udarajući 	 VER 
krilima 	 NOM:com 
kao 	 KON:SUB 
muve 	 NOM:com 
, 	 PUN 
treperili 	 VER 
oko 	 PRP 
sjajnorumene 	 ADJ 
žiže 	 NOM:com 
raja 	 NOM:com 
. 	 SENT 
 	  
No 	 KON:COOR 
to 	 PRO:DEM 
je 	VER:AUX
, 	 PUN 
velim 	 VER 
, 	 PUN 
potrajalo 	 VER 
samo 	 ADV 
trenutak 	 NOM:com 
. 	 SENT 
 	  
Odmah 	 ADV 
zatim 	 ADV 
počeo 	 VER 
sam 	 VER:AUX 
da 	 KON:SUB 
padam 	 VER 
vrtoglavo 	 ADV 
u 	 PRP 
dubinu 	 NOM:com 
, 	 PUN 
i 	 KON:COOR 
to 	 PRO:DEM 
nije 	 VER:AUX 
bio 	 VER 
san 	 NOM:com 
. 	 SENT 
 	
U 	 PRP 
meni 	 PRO:PER 
je 	 VER:AUX 
treperio 	 VER 
neki 	 ADJ:IND 
veličanstveni 	 ADJ 
, 	 PUN 
sveobuhvatni 	 ADJ 
ritam 	 NOM:com 
, 	 PUN 
a 	 KON:COOR 
reči 	 NOM:com 
su 	 VER:AUX 
mi 	 PRO:PER 
izlazile 	 VER 
na 	 PRP 
usta 	 NOM:com 
kao 	 KON:SUB 
medijumu 	 NOM:com 
koji 	 PRO:REL 
progovara 	 VER 
na 	 PRP 
hebrejskom 	 NOM:com 
. 	 SENT 
 	  
Te 	 ADJ:DEM 
su 	 VER:AUX 
reči 	 NOM:com 
zaista 	 ADV 
bile 	 VER 
na 	 PRP 
nekom 	 ADJ:IND 
čudnom 	 ADJ 
jeziku 	 NOM:com 
, 	 PUN 
punom 	 ADJ 
neke 	 ADJ:IND 
dotad 	 ADV 
neviđene 	 ADJ 
zvučnosti 	 NOM:com 
. 	 SENT 
 	  
Tek 	 ADV 
kada 	 KON:SUB 
je 	 VER:AUX 
prošla 	 VER 
prva 	 PRO:NUM 
navala 	 VER 
tog 	 ADJ:DEM 
grozničavog 	 ADJ 
uzbuđenja 	 NOM:com 
, 	 PUN 
ja 	 PRO:PER 
se 	 PRO:REF 
pozabavih 	 VER 
njihovim 	 ADJ:POS 
značenjem 	 NOM:com 
i 	 KON:COOR 
otkrih 	 VER 
ispod 	 PRP 
lelujave 	 ADJ 
površine 	 NOM:com 
muzike 	 NOM:com 
i 	 KON:COOR 
ritma 	 NOM:com 
neke 	 ADJ:IND 
sasvim 	 ADV 
obične 	 ADJ 
reči 	 NOM:com 
, 	 PUN 
slične 	 ADJ 
onima 	 PRO:DEM 
iz 	 PRP 
barkarola 	 NOM:com 
koje 	 PRO:REL 
je 	 VER:AUX 
pevao 	 VER 
moj 	 ADJ:POS 
otac 	 NOM:com 
. 	 SENT 
 	  
Potpuno 	 ADV 
svestan 	 ADJ 
